id#;name;era;frq;mask;lvl;type;F;A;W;E;S;D;N;B;gold;res;sup;unr;exp;lab;fort;scale1;scale2;rit;ritrng;runit1;;runit2;;runit3;;runit4;;runit5;;sumpath;sum1;sum1name;#sum1;sum2;sum2name;#sum2;sum3;sum3name;#sum3;conj;alter;evo;const;ench;thau;blood;heal;disease;curse;horror;holyfire;holypow;scry;adventure;plains;forest;mount;waste;farm;sea;coast;swamp;deepsea;cave;unique;other
520;Forest of Delights;;0;2;1;Nature;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
521;Farm of Plenty;;0;223;1;Nature;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
522;Garden of Weeping Roses;;1;223;2;Nature;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
523;Grove of Evergreens;;0;223;3;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
524;Wild Forest;;0;2;0;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
525;Bile Marsh;;0;128;1;Nature;;;;;;;;;;;;;;;;;;;;1840;Hydra Hatchling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;
526;Hidden Forest;;0;2;1;Nature;;;;;;;1;;;;;;;;;;;;;154;Witch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
527;Stone Circle;;1;223;1;Nature;;;;;;;1;;;;;;;;;;;;;105;Woodhenge Druid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
528;Woodhenge;;1;223;1;Nature;;;;;;;1;;;;;;;;;;;;;105;Woodhenge Druid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
529;Animist's Hut;;1;2;1;Nature;;;;;;;1;;;;;;;;;;;;;552;Animist;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
530;Fields of the Fire Flies;;1;223;1;Nature;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
531;Whispering Woods;;0;2;1;Nature;;1;;;;;1;;;;;;;;;;;;;364;Enchantress;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
532;Hidden Valley;;1;223;1;Nature;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
533;Forest of a Thousand Streams;;1;223;1;Nature;;;1;;;;1;;;;;;;;;;;;;364;Enchantress;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
534;Endless Forest;;0;2;1;Nature;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
535;Dying Forest;;0;2;1;Nature;;;;;;1;1;;;;;;;;;Death;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
536;Cottage in the Woods;;1;2;2;Nature;;;;;;;1;;;;;;;;;;;;;1182;Hedge Wizard;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
537;Wormwood Marsh;;1;130;0;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;Yes;;;;
538;Hall of Ancient Oaks;;2;223;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
539;Flower Swamp;;1;128;1;Nature;;;;;;;1;;;;;;;;;;;;;363;Enchantress;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;
540;Mandrake Gallows;;2;223;2;Nature;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
541;Jungle Temple;;2;2;2;Nature;;;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;Nature;394;Lamia;1;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
542;Maze of Thorn Hedges;;2;223;3;Nature;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
543;Horses Vale;;1;16607;0;Nature;;;;;;;;;;;;;;;;;;;;450;Horse Brother;451;Horse Brother;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;Extra units for native PD (1 per point)
544;The Cedar Pillars;;1;16607;0;Nature;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30%;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
545;The Mammoth Forest;;1;16386;0;Nature;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
546;The Flowering Forest;;1;16386;1;Nature;;;;;;;1;;;;100;;;;;;;;;363;Enchantress;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
547;The Cedar Forest;;1;16386;1;Nature;;;;;;;2;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
548;Moonvine Circle;;1;16607;1;Nature;;;;;1;;1;;;;;;;;;;;;;338;Enchanter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
549;The Crown Woods;;1;16386;1;Nature;;;;;;;1;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
550;Gateward Valley;;1;16607;1;Nature;;;;;;;;;;;;;;;;;;;;365;Centaur Chariot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10%;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
551;The Motheroak;;1;16607;1;Nature;;;;;;;2;;;;;;;;;;;N;2;154;Witch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
552;Forest of Avendron;;1;16386;2;Nature;;;;2;;;3;;;;;;;;;;;;;154;Witch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
553;Animist's Tower;;1;16386;2;Nature;;;;;;;2;;;;;;;;;;;;;552;Animist;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
554;Vale of the Silver Cattle;;1;16607;2;Nature;;;;;;;;;40;;200;;;;;Growth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
555;Forest of the Ape King;;1;16386;3;Nature;;;;;;;1;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
556;The Sacred Glen;;1;16607;3;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
557;The Shrouded Lands;;1;16607;3;Nature;;2;;;2;;2;;;;100;;;;;Growth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
558;The Gate of Deeper Slumber;;2;16607;1;Nature;;;;;;;2;;;;;;;;;Sloth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
559;The Land of Pleasures Unattained;;2;16607;3;Nature;;1;;1;;;1;;;;;;;;;Turmoil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
560;Soul of the Wild;;2;16607;4;Nature;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
561;Wolven Gate;;2;223;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
562;Twisting Woods;;2;2;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;;;;;;;;Yes;;;;;;;;;;
563;Ancient Forest;;2;2;1;Nature;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
564;The Vale of Unicorns;;2;16386;4;Nature;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
565;Forest of Splendour;;2;16386;2;Nature;;1;;;;;1;;;;;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
566;The Snake Collector;;2;16512;3;Nature;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;Yes;
567;Shrine of the Wild;;2;223;2;Nature;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
568;Oak of Ages;;2;16607;3;Nature;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50%;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
569;The Valley of Shame;;2;16607;1;Nature;;;;;;;1;;;;;;;;;Turmoil;Sloth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
570;The Previous Forest;;2;16392;4;Nature;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;Yes;
571;Thornwood Heights;;1;16386;1;Nature;;;;;;;2;;;;;;;;;;;;;1182;Hedge Wizard;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
572;Poison Glades;;1;16386;1;Nature;;;;;;2;1;;;;;;;;;;;;;1182;Hedge Wizard;310;Necromancer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
573;Lyfjaberg;;5;16388;0;Nature;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50%;;;;;;;;;;Yes;;;;;;;;Yes;
574;Enchanted Field;;0;223;1;Nature;;;;;;;1;;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
575;Oakwood Tower;;1;223;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
576;Grove of Revelry;;2;2;2;Nature;;;;;;;1;;;;;;;;;;;;;1880;Reveler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
577;Tinderwood Forest;;1;2;2;Nature;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
578;Mist Forest;;1;2;2;Nature;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
579;Flowering Bog;;1;128;2;Nature;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;
580;Evergreen Mountain;;1;4;2;Nature;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;
581;Oak of Memories;;1;2;2;Nature;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
582;Maggot Woods;;1;2;2;Nature;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
583;Telesterion;;2;2;2;Nature;;;;1;;;1;;;;;;;;;;;;;1875;Epoptes;1876;Mystes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
584;Arena;;0;223;0;Blood;;;;;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
585;Brigand Lair;;0;223;1;Blood;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
586;Academy of War;;1;223;0;Blood;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
587;Damned Merchant;;1;223;1;Blood;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
588;Fields of Blood;;1;1;1;Blood;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;;
589;Blood Henge;;2;223;1;Blood;;;;;;;1;;;;;;;;;;;;;122;Blood Henge Druid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
590;Ebony Tower;;2;223;2;Blood;;;;;1;3;;;;;;;;lab;;;;;;339;Sorcerer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
591;Summoning Circle;;2;735;3;Blood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30%;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;;
592;Gore Swamps;;1;16512;1;Blood;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;Yes;
593;Mount Chaining;;1;16607;1;Blood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30%;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
594;The Vale of Infinite Horror;;1;16607;1;Blood;;;;;;;;;;;;5;;;;Misfortune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1%;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
595;The Blood Keep;;1;16388;1;Blood;;;;;;;;1;;;;;;;42;;;;;1389;Blood Lord;1353;Blood Guard;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;Yes;
596;Devil's Den;;1;16607;2;Blood;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;Blood;304;Devil;1;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
597;The Ebony Circle;;2;16607;2;Blood;;;;;1;3;;;;;;;;lab;;;;B;2;339;Sorcerer;;;;;;;;;;;;;;;;;;;30%;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
598;The Demon Gate;;1;16607;3;Blood;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;Blood;88;Fiend of Darkness;1;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
599;The Prison of Hearts;;1;16607;3;Blood;;;;;;;;;40;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
600;The Mountain of Power;;2;16392;2;Blood;;;;;;;;3;;;;;;;;;;*;2;;;;;;;;;;;Blood;403;Horned Serpent;1;;;;;;;;;30%;;;;;;;;;;;;;;;;Yes;;;;;;;Yes;
601;Hall of Flayed Skins;;2;16607;4;Blood;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5%;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
602;Assassins Guild;;2;223;1;Blood;;;;;;;;;;;;;;;;;;;;428;Assassin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
603;Haunted Torture Chamber;;2;735;2;Blood;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5%;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;;
604;The Blood Rock;;2;16388;3;Blood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30%;;;;;;;;;;;Yes;;;;;;;;Yes;
605;Forest of Pain;;2;16386;2;Blood;;;;;;;1;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1%;;;;;;Yes;;;;;;;;;Yes;
606;Red Forest;;2;16386;1;Blood;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
607;Bloodleaf Forest;;1;2;1;Blood;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
608;Bloodstone Mountain;;1;4;1;Blood;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;
609;Bloodwind Waste;;1;8;1;Blood;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;
610;Bloodsucker Fens;;1;128;1;Blood;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;
611;Bloodmarble Mausoleum;;1;735;1;Blood;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;;
612;Bloodpslatter Pattern;;1;735;1;Blood;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;;
613;Torture Tower;;1;16;1;Blood;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3%;;;;;;;;;Yes;;;;;;;
614;Bloodshade Glen;;2;16514;2;Blood;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15%;;;;;;20%;;;;;;;;;;Yes;;;;;;Yes;;;Yes;
615;The Slaughterhouse;;2;16607;2;Blood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Blood;460;Foul Spawn;1;198;Ghoul;1;435;Maenad;1;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
616;The Lodge;;2;16607;2;Blood;;;;;;;;1;;;;;;;;;;;;428;Assassin;94;Conjurer;95;Circle Master;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
617;Pool of Unhealthy Rites;;2;735;2;Blood;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;3%;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;;
618;Bloodstone Mirror;;2;223;2;Blood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;Blood;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
619;Tower of the Devil's Bride;;1;16607;1;Blood;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;Blood;303;Imp;1;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
620;Ancient Temple;;0;735;1;Holy;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;;
621;Pool of Sanctity;;1;735;2;Holy;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5%;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;;
622;Hidden Monastery;;1;223;3;Holy;;;;;;;;;;;;-5;;;;;;;;240;Priest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
623;Monastery of Light;;2;223;0;Holy;;;;;;;;;;;;-5;;;;;;;;240;Priest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
624;Convent;;1;223;1;Holy;;;;;;;;;;;;-5;;;;;;;;2248;Sister;2249;Nun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
625;Abbey;;2;223;1;Holy;;;;;;;;;;;;-5;;;;;;;;2248;Sister;2249;Nun;2250;Abbess;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
626;Temple of Time;;2;223;4;Holy;;;;;2;;;;;;;;;;;;;;;240;Priest;241;High Priest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
627;The Marble Temple;;1;16607;2;Holy;;;;;;;;;50;;;-5;;;;;;;;241;High Priest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
628;The Empty Grave;;1;17119;3;Holy;;;;;;1;;;;;;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;Yes;
629;The Forgotten Crypt;;1;17119;3;Holy;;1;1;1;;;;;;;;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;Yes;
630;The Ward;;2;16607;4;Holy;;;;;;;;;;;;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30%;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
631;The Records of Mankind;;2;16607;3;Holy;;;;;;;;;;;;;;;;;;;;479;Lore Master;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;reveals score graphs
632;Cave of Dark Rites;;1;735;2;Death;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;;
633;Temple of Darkness;;1;735;2;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;Death;675;Shadow;1;676;Shade;1;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;;
634;Grove Unpleasant;;2;223;2;Nature;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;Nature;716;Carrion Beast;1;715;Carrion Beast;1;313;Manikin;1;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
635;Inkpot End;;1;16607;0;Death;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5%;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
636;Flesh Eater's Isle;;1;16607;2;Death;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Death;198;Ghoul;5;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
637;Tower of Seven Tombs;;1;16607;3;Death;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;Death;625;Mummy;1;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
638;Seventh House on the Left;;2;16607;3;Astral;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
639;Gorge of Glowing Fish;;0;32;1;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
640;Underwater Cave;;1;32;1;Air;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
641;Imprisoned Zephyr;;2;32;3;Air;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
642;Pocket of Air;;2;32;1;Air;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
643;Diamond Corals;;2;32;2;Air;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
644;Coral Reef;;0;32;0;Water;;;1;;;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
645;Clam Field;;0;32;1;Water;;;;;1;;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
646;Coral Statue;;1;32;1;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
